Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
19.265737056732178	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.9321564e-09	-3.9321564e-09	-0.6988392	0.038135447	0.0029688287	0.0012110923	0.6991361	30049	30049
36.77699112892151	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.1078121e-05	1.1078121e-05	-0.695017	0.033313368	0.0016237219	0.0005571514	0.6951794	30049	60098
52.75568509101868	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.6183233e-06	3.6183233e-06	-0.6912499	0.050245542	0.0071837325	0.007670719	0.6919683	30049	90147
68.60550999641418	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00016178895	0.00016178895	-0.635993	0.27755818	0.2798046	0.2507098	0.66397345	30049	120196
84.1157579421997	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00024311534	0.00024311534	-0.6406762	0.39481708	0.48823145	0.26320514	0.6894993	30049	150245
99.60613298416138	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00043861163	0.00043861163	-0.5230081	0.34804165	0.5530827	0.26718786	0.5783164	30049	180294
116.37518095970154	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004464438	0.0004464438	-0.57478386	0.43249795	0.6390019	0.28070596	0.63868403	30049	210343
131.77882599830627	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00059118797	0.00059118797	-0.5782993	0.51721644	0.65010464	0.31667233	0.64330983	30049	240392
147.08266615867615	8	0.24120604	2.0574927	23.0	0.0	151.0	0.0	0.001597391	0.001597391	0.002233392	0.002233392	-0.575202	0.5540738	0.7513699	0.32006785	0.6503389	30049	270441
162.93836116790771	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0005256381	0.0005256381	-0.5360217	0.4594062	0.74641687	0.31438738	0.6106634	30049	300490
178.45594215393066	10	0.12060302	1.0776522	13.0	0.0	151.0	0.0	0.0007986955	0.0007986955	0.0013720681	0.0013720681	-0.5417863	0.46630755	0.7444693	0.36825827	0.6162333	30049	330539
194.5355589389801	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00056680606	0.00056680606	-0.5118359	0.41447258	0.72979736	0.36365727	0.5848156	30049	360588
211.5057270526886	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00051595276	0.00051595276	-0.550883	0.42458266	0.6451975	0.3052887	0.6154028	30049	390637
228.23615503311157	13	0.4522613	4.301044	56.0	0.0	151.0	0.0	0.002995108	0.002995108	0.0035797365	0.0035797365	-0.56653607	0.5846457	0.67163026	0.37746498	0.63369906	30049	420686
244.4390730857849	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0006418603	0.0006418603	-0.5142343	0.51231295	0.745325	0.42162794	0.5887668	30049	450735
260.65316009521484	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004805343	0.0004805343	-0.5963254	0.43641394	0.6781821	0.32101882	0.6641437	30049	480784
276.5391809940338	16	0.08040201	1.1313567	16.0	0.0	151.0	0.0	0.00053246366	0.00053246366	0.0009801972	0.0009801972	-0.4952279	0.42788085	0.7134393	0.39398563	0.56657183	30049	510833
292.973256111145	17	0.22613065	2.2448425	23.0	0.0	151.0	0.0	0.001497554	0.001497554	0.0020527174	0.0020527174	-0.679421	0.568879	0.6611017	0.4112297	0.74553114	30049	540882
309.828439950943	18	0.18592964	1.8996434	23.0	0.0	151.0	0.0	0.0012313222	0.0012313222	0.0017921473	0.0017921473	-0.5085518	0.38400465	0.63724214	0.32688925	0.572276	30049	570931
327.0496621131897	19	0.020100502	0.28283915	4.0	0.0	151.0	0.0	0.00013311591	0.00013311591	0.00059295306	0.00059295306	-0.5827535	0.44441903	0.69832206	0.3934397	0.6525856	30049	600980
342.9355399608612	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004871771	0.0004871771	-0.5951476	0.46265122	0.6502007	0.3273911	0.6601677	30049	631029
358.71131205558777	21	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0005804714	0.0005804714	-0.54616684	0.50396895	0.74878764	0.31001782	0.6210456	30049	661078
374.45880699157715	22	0.12562814	1.7677448	25.0	0.0	151.0	0.0	0.00083197444	0.00083197444	0.0017568107	0.0017568107	-0.44870672	0.532927	0.8640135	0.3081147	0.5351081	30049	691127
390.17191100120544	23	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0008785899	0.0008785899	-0.47961664	0.5127417	0.959171	0.3218573	0.57553375	30049	721176
405.2959589958191	24	0.08040201	0.8930598	12.0	0.0	151.0	0.0	0.00053246366	0.00053246366	0.0014209563	0.0014209563	-0.50910765	0.66122043	0.9273436	0.34319022	0.60184205	30049	751225
