,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-156.8380914446879,-107.74382920649282,-224.76406375818897,36.09947589131443,,
1,-12.638664922157316,4.2375738885138965,-42.01206965940365,14.746125849995167,0.029289619997143745,1.0605685710906982
