Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
8.33452582359314	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.016497050990132753	-0.016497050990132753	1008	1008
22.091709852218628	1	-0.40998015	0.08901251	-0.21929543	-0.6099321	21.0	0.0	-0.019522864	-0.019522864	-0.014099474493083825	-0.014099474493083825	1008	2016
43.32576298713684	2	-0.42596373	0.081168495	-0.22380197	-0.60448164	21.0	0.0	-0.020283984	-0.020283984	-0.014785750254116688	-0.014785750254116688	1008	3024
76.65835881233215	3	-0.42320552	0.09036907	-0.28361076	-0.6392308	21.0	0.0	-0.020152645	-0.020152645	-0.014255382956531268	-0.014255382956531268	1008	4032
120.1640248298645	4	-0.4274671	0.077080674	-0.2566492	-0.62040985	21.0	0.0	-0.020355577	-0.020355577	-0.014160024408600178	-0.014160024408600178	1008	5040
167.82381892204285	5	-0.41887042	0.0814193	-0.17339122	-0.5746127	21.0	0.0	-0.019946212	-0.019946212	-0.013133808372339108	-0.013133808372339108	1008	6048
224.94393396377563	6	-0.44630846	0.09774897	-0.24220675	-0.68519413	21.0	0.0	-0.021252783	-0.021252783	-0.013873476265568774	-0.013873476265568774	1008	7056
289.7964549064636	7	-0.4213408	0.08807833	-0.23322637	-0.6241339	21.0	0.0	-0.020063847	-0.020063847	-0.011886866664267928	-0.011886866664267928	1008	8064
361.5023548603058	8	-0.43729258	0.09072625	-0.25453302	-0.5941309	21.0	0.0	-0.020823456	-0.020823456	-0.012594831534051856	-0.012594831534051856	1008	9072
443.8899209499359	9	-0.42462078	0.10098843	-0.27547023	-0.69075173	21.0	0.0	-0.020220038	-0.020220038	-0.01205629429462657	-0.01205629429462657	1008	10080
538.2936179637909	10	-0.492749	0.10598199	-0.2921925	-0.7453368	21.0	0.0	-0.023464238	-0.023464238	-0.011901799919807624	-0.011901799919807624	1008	11088
632.1587588787079	11	-0.46172228	0.123549506	-0.15887073	-0.83402157	21.0	0.0	-0.021986775	-0.021986775	-0.011557348689671624	-0.011557348689671624	1008	12096
738.5122258663177	12	-0.4481709	0.10739744	-0.22775486	-0.7212029	21.0	0.0	-0.02134147	-0.02134147	-0.011288910693578713	-0.011288910693578713	1008	13104
850.2993168830872	13	-0.49985668	0.105965525	-0.2674676	-0.8267468	21.0	0.0	-0.023802701	-0.023802701	-0.011309867208599502	-0.011309867208599502	1008	14112
972.5187828540802	14	-0.49113038	0.10932468	-0.26178476	-0.8799843	21.0	0.0	-0.02338716	-0.02338716	-0.01059162627943513	-0.01059162627943513	1008	15120
1101.2117748260498	15	-0.5015104	0.13891047	-0.26349822	-0.87179005	21.0	0.0	-0.023881447	-0.023881447	-0.010864250922855194	-0.010864250922855194	1008	16128
1239.1296529769897	16	-0.48662937	0.112275824	-0.22672947	-0.8840526	21.0	0.0	-0.023172827	-0.023172827	-0.01072894338918641	-0.01072894338918641	1008	17136
1394.1607139110565	17	-0.46229973	0.118165135	-0.24956658	-0.73603237	21.0	0.0	-0.022014273	-0.022014273	-0.00989592853390863	-0.00989592853390863	1008	18144
1548.193414926529	18	-0.5223576	0.11278728	-0.33605912	-0.8948438	21.0	0.0	-0.024874173	-0.024874173	-0.01058782480015186	-0.01058782480015186	1008	19152
1709.9456429481506	19	-0.4884244	0.10167697	-0.32853985	-0.78332984	21.0	0.0	-0.023258304	-0.023258304	-0.009646069682212545	-0.009646069682212545	1008	20160
1869.0491878986359	20	0.13896923	2.3933034	9.457254	-0.6587035	21.0	0.0	0.006617584	0.006617584	0.021669300744143694	0.021669300744143694	1008	21168
2036.8557388782501	21	-0.30643296	1.39169	9.209082	-0.7350736	21.0	0.0	-0.014592045	-0.014592045	7.116873879140084e-05	7.116873879140084e-05	1008	22176
2211.0186088085175	22	1.1825069	7.1037807	39.14958	-0.75383186	21.0	0.0	0.056309856	0.056309856	0.07147681397066322	0.07147681397066322	1008	23184
2397.0632297992706	23	2.6307898	9.333603	49.215515	-0.7100925	21.0	0.0	0.1252757	0.1252757	0.14238104612811334	0.14238104612811334	1008	24192
2585.9484667778015	24	1.5924076	8.608368	49.363262	-0.7425924	21.0	0.0	0.075828925	0.075828925	0.09223216764399327	0.09223216764399327	1008	25200
2787.1823120117188	25	1.3667015	8.989589	59.15096	-0.8017148	21.0	0.0	0.06508103	0.06508103	0.08222746884805279	0.08222746884805279	1008	26208
2996.6322889328003	26	2.8182743	10.8266115	49.306236	-0.77099115	21.0	0.0	0.13420354	0.13420354	0.15209819029568578	0.15209819029568578	1008	27216
