,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-155.45387183919053,-117.02600434415386,-233.7430700747919,31.601042240744743,,
1,-16.03450207767269,21.87514979914998,-47.6870842193988,20.2889222029786,0.03287612646818161,1.078587293624878
