Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
4.055100202560425	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020814737	-0.020814737	1008	1008
4.627132177352905	1	-0.40997157	0.08901304	-0.21931992	-0.6099803	21.0	0.0	-0.019522455	-0.019522455	-0.019522455	-0.019522455	1008	2016
4.912144184112549	2	-0.42651486	0.081373416	-0.2241905	-0.6069499	21.0	0.0	-0.020310232	-0.020310232	-0.020310232	-0.020310232	1008	3024
5.197494029998779	3	-0.42420483	0.09076819	-0.2835079	-0.64262	21.0	0.0	-0.020200232	-0.020200232	-0.020200232	-0.020200232	1008	4032
5.484019994735718	4	-0.4288143	0.077443935	-0.2565924	-0.6217377	21.0	0.0	-0.020419728	-0.020419728	-0.020419728	-0.020419728	1008	5040
5.767402172088623	5	-0.4204476	0.08180273	-0.17351475	-0.5760311	21.0	0.0	-0.020021314	-0.020021314	-0.020021314	-0.020021314	1008	6048
6.056088209152222	6	-0.44824505	0.0981393	-0.24432017	-0.6886298	21.0	0.0	-0.021345003	-0.021345003	-0.021345003	-0.021345003	1008	7056
6.347764015197754	7	-0.4236898	0.08900868	-0.2350723	-0.62831485	21.0	0.0	-0.020175705	-0.020175705	-0.020175705	-0.020175705	1008	8064
6.637739181518555	8	-0.4410474	0.0913278	-0.25691885	-0.5988582	21.0	0.0	-0.021002255	-0.021002255	-0.021002255	-0.021002255	1008	9072
6.929378032684326	9	-0.42875886	0.10177254	-0.27970514	-0.69789636	21.0	0.0	-0.020417089	-0.020417089	-0.020417089	-0.020417089	1008	10080
7.244767189025879	10	-0.49871936	0.106965974	-0.29727787	-0.7497389	21.0	0.0	-0.023748541	-0.023748541	-0.023748541	-0.023748541	1008	11088
7.533428192138672	11	-0.4710828	0.1251939	-0.16445294	-0.84881806	21.0	0.0	-0.022432515	-0.022432515	-0.022432515	-0.022432515	1008	12096
7.827862977981567	12	-0.46323034	0.11032422	-0.23827003	-0.7454153	21.0	0.0	-0.02205859	-0.02205859	-0.02205859	-0.02205859	1008	13104
8.133043050765991	13	-0.5274161	0.11106672	-0.28046072	-0.8719806	21.0	0.0	-0.025115054	-0.025115054	-0.025115054	-0.025115054	1008	14112
8.442514181137085	14	-0.5310102	0.11954946	-0.2749453	-0.9498494	21.0	0.0	-0.025286201	-0.025286201	-0.025286201	-0.025286201	1008	15120
8.738018035888672	15	-0.5526559	0.1539436	-0.2958707	-0.9641957	21.0	0.0	-0.026316946	-0.026316946	-0.026316946	-0.026316946	1008	16128
9.038326978683472	16	-0.5606407	0.122923724	-0.26063687	-0.97736204	21.0	0.0	-0.026697176	-0.026697176	-0.026697176	-0.026697176	1008	17136
9.343142032623291	17	-0.5442355	0.13964324	-0.26604912	-0.8874309	21.0	0.0	-0.025915978	-0.025915978	-0.025915978	-0.025915978	1008	18144
9.647339105606079	18	-0.6260788	0.13773555	-0.35580188	-1.1253386	21.0	0.0	-0.029813275	-0.029813275	-0.029813275	-0.029813275	1008	19152
9.950717210769653	19	-0.59671944	0.11882118	-0.39192688	-0.92397416	21.0	0.0	-0.028415212	-0.028415212	-0.028415212	-0.028415212	1008	20160
10.25294303894043	20	-0.5970628	0.12312107	-0.31376517	-0.8274325	21.0	0.0	-0.028431563	-0.028431563	-0.028431563	-0.028431563	1008	21168
10.561362981796265	21	-0.6439284	0.12687299	-0.43096206	-0.97194743	21.0	0.0	-0.03066326	-0.03066326	-0.03066326	-0.03066326	1008	22176
10.872573137283325	22	-0.586626	0.1329789	-0.3720553	-0.9624703	21.0	0.0	-0.027934574	-0.027934574	-0.027934574	-0.027934574	1008	23184
11.189144134521484	23	-0.5727172	0.11560195	-0.31869784	-0.8037862	21.0	0.0	-0.027272247	-0.027272247	-0.027272247	-0.027272247	1008	24192
11.506378173828125	24	-0.5717407	0.13022561	-0.24738598	-0.93372196	21.0	0.0	-0.027225748	-0.027225748	-0.027225748	-0.027225748	1008	25200
11.822229146957397	25	-0.5906467	0.14432517	-0.3394671	-0.9070328	21.0	0.0	-0.028126033	-0.028126033	-0.028126033	-0.028126033	1008	26208
12.136150121688843	26	-0.54625094	0.12170953	-0.28961423	-0.9357075	21.0	0.0	-0.02601195	-0.02601195	-0.02601195	-0.02601195	1008	27216
12.453384160995483	27	-0.5541082	0.12247234	-0.30098704	-0.7947911	21.0	0.0	-0.026386106	-0.026386106	-0.026386106	-0.026386106	1008	28224
12.770161151885986	28	-0.5478533	0.10715373	-0.27933803	-0.7883688	21.0	0.0	-0.026088253	-0.026088253	-0.026088253	-0.026088253	1008	29232
13.080936193466187	29	-0.52734303	0.099375136	-0.28998023	-0.7472885	21.0	0.0	-0.025111573	-0.025111573	-0.025111573	-0.025111573	1008	30240
13.400811195373535	30	-0.5083637	0.10444501	-0.3246002	-0.73915476	21.0	0.0	-0.024207797	-0.024207797	-0.024207797	-0.024207797	1008	31248
13.724603176116943	31	-0.48722696	0.087742604	-0.26910168	-0.660459	21.0	0.0	-0.023201283	-0.023201283	-0.023201283	-0.023201283	1008	32256
14.037128210067749	32	-0.46370384	0.10204826	-0.280355	-0.7641062	21.0	0.0	-0.022081133	-0.022081133	-0.022081133	-0.022081133	1008	33264
14.357151985168457	33	-0.45609972	0.09959084	-0.30153087	-0.66695833	21.0	0.0	-0.021719033	-0.021719033	-0.021719033	-0.021719033	1008	34272
14.672008037567139	34	-0.478482	0.08890183	-0.28198275	-0.71279705	21.0	0.0	-0.022784859	-0.022784859	-0.022784859	-0.022784859	1008	35280
15.000805139541626	35	-0.46979418	0.086976744	-0.25318077	-0.6398932	21.0	0.0	-0.022371152	-0.022371152	-0.022371152	-0.022371152	1008	36288
15.319367170333862	36	-0.43224394	0.07277617	-0.3071759	-0.5928486	21.0	0.0	-0.020583045	-0.020583045	-0.020583045	-0.020583045	1008	37296
15.642057180404663	37	-0.44299236	0.08181224	-0.28253168	-0.6444962	21.0	0.0	-0.021094877	-0.021094877	-0.021094877	-0.021094877	1008	38304
15.966986179351807	38	-0.45818976	0.089774854	-0.24173845	-0.72771895	21.0	0.0	-0.021818558	-0.021818558	-0.021818558	-0.021818558	1008	39312
16.303508043289185	39	-0.4489561	0.09009703	-0.28383183	-0.6732554	21.0	0.0	-0.02137886	-0.02137886	-0.02137886	-0.02137886	1008	40320
16.632014989852905	40	-0.4437149	0.07244512	-0.3207195	-0.76086104	21.0	0.0	-0.021129282	-0.021129282	-0.021129282	-0.021129282	1008	41328
16.956910133361816	41	-0.4478848	0.086642355	-0.3026402	-0.65459996	21.0	0.0	-0.021327848	-0.021327848	-0.021327848	-0.021327848	1008	42336
17.298120975494385	42	-0.4647089	0.08816095	-0.26275557	-0.72453344	21.0	0.0	-0.022128992	-0.022128992	-0.022128992	-0.022128992	1008	43344
17.625113010406494	43	-0.43842992	0.08757093	-0.29891726	-0.69877774	21.0	0.0	-0.020877616	-0.020877616	-0.020877616	-0.020877616	1008	44352
17.946401119232178	44	-0.46522316	0.06985019	-0.33043242	-0.6072764	21.0	0.0	-0.022153484	-0.022153484	-0.022153484	-0.022153484	1008	45360
18.280027151107788	45	-0.4364535	0.08025801	-0.2711093	-0.65110916	21.0	0.0	-0.020783503	-0.020783503	-0.020783503	-0.020783503	1008	46368
18.606674194335938	46	-0.4431788	0.08941727	-0.27288097	-0.6645683	21.0	0.0	-0.021103753	-0.021103753	-0.021103753	-0.021103753	1008	47376
18.93936800956726	47	-0.47625557	0.10817295	-0.25118366	-0.71191955	21.0	0.0	-0.022678837	-0.022678837	-0.022678837	-0.022678837	1008	48384
19.268571138381958	48	-0.439181	0.09521201	-0.2953324	-0.69285065	21.0	0.0	-0.020913381	-0.020913381	-0.020913381	-0.020913381	1008	49392
19.60653805732727	49	-0.4578012	0.07652871	-0.308169	-0.6703563	21.0	0.0	-0.021800058	-0.021800058	-0.021800058	-0.021800058	1008	50400
19.983765125274658	50	-0.4284128	0.0750087	-0.2699201	-0.63024455	21.0	0.0	-0.02040061	-0.02040061	-0.02040061	-0.02040061	1008	51408
20.33353304862976	51	-0.4409621	0.06417421	-0.32732445	-0.568611	21.0	0.0	-0.020998199	-0.020998199	-0.020998199	-0.020998199	1008	52416
20.69171118736267	52	-0.4453319	0.0689567	-0.3275043	-0.6273169	21.0	0.0	-0.02120628	-0.02120628	-0.02120628	-0.02120628	1008	53424
21.034250020980835	53	-0.4377717	0.07685365	-0.3137918	-0.6456926	21.0	0.0	-0.020846272	-0.020846272	-0.020846272	-0.020846272	1008	54432
21.37866997718811	54	-0.42245814	0.07244533	-0.2925462	-0.61604613	21.0	0.0	-0.020117052	-0.020117052	-0.020117052	-0.020117052	1008	55440
21.719985008239746	55	-0.41318545	0.071357004	-0.27141064	-0.6577309	21.0	0.0	-0.019675497	-0.019675497	-0.019675497	-0.019675497	1008	56448
22.077900171279907	56	-0.42626867	0.07281798	-0.23071548	-0.57816607	21.0	0.0	-0.020298507	-0.020298507	-0.020298507	-0.020298507	1008	57456
22.43065309524536	57	-0.41902742	0.06938933	-0.30936977	-0.62627405	21.0	0.0	-0.019953687	-0.019953687	-0.019953687	-0.019953687	1008	58464
22.77541708946228	58	-0.40980864	0.06358918	-0.2517037	-0.5925461	21.0	0.0	-0.019514695	-0.019514695	-0.019514695	-0.019514695	1008	59472
23.1094172000885	59	-0.393927	0.07680116	-0.22411767	-0.5842358	21.0	0.0	-0.01875843	-0.01875843	-0.01875843	-0.01875843	1008	60480
23.45299506187439	60	-0.38158688	0.060358632	-0.2546134	-0.5083328	21.0	0.0	-0.018170804	-0.018170804	-0.018170804	-0.018170804	1008	61488
23.82231116294861	61	-0.3716619	0.05535601	-0.2253897	-0.49283728	21.0	0.0	-0.017698186	-0.017698186	-0.017698186	-0.017698186	1008	62496
24.159212112426758	62	-0.36714306	0.0679322	-0.19719255	-0.5255827	21.0	0.0	-0.017483002	-0.017483002	-0.017483002	-0.017483002	1008	63504
24.500076055526733	63	-0.36447588	0.063729845	-0.25706324	-0.5266032	21.0	0.0	-0.017355995	-0.017355995	-0.017355995	-0.017355995	1008	64512
24.833558082580566	64	-0.35024205	0.060614556	-0.24522378	-0.5140905	21.0	0.0	-0.016678195	-0.016678195	-0.016678195	-0.016678195	1008	65520
25.17263412475586	65	-0.3552357	0.06721119	-0.20913157	-0.51275355	21.0	0.0	-0.016915984	-0.016915984	-0.016915984	-0.016915984	1008	66528
25.528446197509766	66	-0.36723113	0.06672353	-0.22564283	-0.5089265	21.0	0.0	-0.017487196	-0.017487196	-0.017487196	-0.017487196	1008	67536
25.89538812637329	67	-0.38470855	0.066587545	-0.26696065	-0.54942137	21.0	0.0	-0.018319456	-0.018319456	-0.018319456	-0.018319456	1008	68544
26.24592399597168	68	-0.36076084	0.065105245	-0.23317453	-0.51040673	21.0	0.0	-0.01717909	-0.01717909	-0.01717909	-0.01717909	1008	69552
26.59286618232727	69	-0.34231266	0.05444979	-0.24640441	-0.42769808	21.0	0.0	-0.0163006	-0.0163006	-0.0163006	-0.0163006	1008	70560
26.950958013534546	70	-0.35106716	0.06661291	-0.21730769	-0.5692534	21.0	0.0	-0.016717484	-0.016717484	-0.016717484	-0.016717484	1008	71568
27.293965101242065	71	-0.3618312	0.06340106	-0.20548508	-0.505856	21.0	0.0	-0.017230056	-0.017230056	-0.017230056	-0.017230056	1008	72576
27.640944004058838	72	-0.35326448	0.053069234	-0.24793167	-0.472884	21.0	0.0	-0.016822118	-0.016822118	-0.016822118	-0.016822118	1008	73584
27.994112014770508	73	-0.34678343	0.049679432	-0.24016571	-0.47836202	21.0	0.0	-0.016513497	-0.016513497	-0.016513497	-0.016513497	1008	74592
28.34610915184021	74	-0.32886973	0.051705826	-0.19942985	-0.43835324	21.0	0.0	-0.015660463	-0.015660463	-0.015660463	-0.015660463	1008	75600
28.70838499069214	75	-0.33928132	0.047744874	-0.24627262	-0.4789859	21.0	0.0	-0.016156252	-0.016156252	-0.016156252	-0.016156252	1008	76608
29.047943115234375	76	-0.34412548	0.051189505	-0.20226179	-0.45569545	21.0	0.0	-0.016386928	-0.016386928	-0.016386928	-0.016386928	1008	77616
29.395589113235474	77	-0.33822522	0.058792137	-0.21049383	-0.4616254	21.0	0.0	-0.016105963	-0.016105963	-0.016105963	-0.016105963	1008	78624
29.74659299850464	78	-0.3560679	0.05218941	-0.21976447	-0.49418476	21.0	0.0	-0.016955614	-0.016955614	-0.016955614	-0.016955614	1008	79632
30.101709127426147	79	-0.3293164	0.049712144	-0.24003632	-0.45599106	21.0	0.0	-0.015681732	-0.015681732	-0.015681732	-0.015681732	1008	80640
30.46705198287964	80	-0.3228296	0.051010754	-0.2246124	-0.4697306	21.0	0.0	-0.015372838	-0.015372838	-0.015372838	-0.015372838	1008	81648
30.807560205459595	81	-0.33790112	0.07078926	-0.22668244	-0.6132876	21.0	0.0	-0.016090529	-0.016090529	-0.016090529	-0.016090529	1008	82656
31.154653072357178	82	-0.33703378	0.05792344	-0.24099562	-0.55843115	21.0	0.0	-0.016049229	-0.016049229	-0.016049229	-0.016049229	1008	83664
31.500646114349365	83	-0.32559347	0.046904568	-0.22672871	-0.4618333	21.0	0.0	-0.0155044515	-0.0155044515	-0.0155044515	-0.0155044515	1008	84672
31.837759017944336	84	-0.3180381	0.053733163	-0.19540857	-0.43439263	21.0	0.0	-0.015144671	-0.015144671	-0.015144671	-0.015144671	1008	85680
32.18952918052673	85	-0.30626696	0.043382764	-0.1885817	-0.41682947	21.0	0.0	-0.01458414	-0.01458414	-0.01458414	-0.01458414	1008	86688
32.535924196243286	86	-0.3032886	0.04772298	-0.21168335	-0.42688742	21.0	0.0	-0.014442314	-0.014442314	-0.014442314	-0.014442314	1008	87696
32.878231048583984	87	-0.28678843	0.047335945	-0.19925162	-0.43477312	21.0	0.0	-0.013656592	-0.013656592	-0.013656592	-0.013656592	1008	88704
33.22825503349304	88	-0.27294257	0.042148076	-0.21148002	-0.38538235	21.0	0.0	-0.012997266	-0.012997266	-0.012997266	-0.012997266	1008	89712
33.572620153427124	89	-0.27239212	0.048395164	-0.09961055	-0.35991377	21.0	0.0	-0.012971053	-0.012971053	-0.012971053	-0.012971053	1008	90720
33.91688108444214	90	-0.27166468	0.04574451	-0.1627796	-0.3785387	21.0	0.0	-0.012936412	-0.012936412	-0.012936412	-0.012936412	1008	91728
34.27357316017151	91	-0.28557792	0.04625296	-0.19293956	-0.42779514	21.0	0.0	-0.01359895	-0.01359895	-0.01359895	-0.01359895	1008	92736
34.62458300590515	92	-0.26127037	0.04034696	-0.18044841	-0.33789602	21.0	0.0	-0.012441447	-0.012441447	-0.012441447	-0.012441447	1008	93744
34.969372034072876	93	-0.26786628	0.03975846	-0.2101907	-0.36926532	21.0	0.0	-0.012755538	-0.012755538	-0.012755538	-0.012755538	1008	94752
35.322221994400024	94	-0.25565174	0.044244427	-0.17911287	-0.37274638	21.0	0.0	-0.012173894	-0.012173894	-0.012173894	-0.012173894	1008	95760
35.66761612892151	95	-0.26115915	0.04606801	-0.14338797	-0.41771656	21.0	0.0	-0.012436151	-0.012436151	-0.012436151	-0.012436151	1008	96768
36.010085105895996	96	-0.26198205	0.045188066	-0.17740333	-0.415238	21.0	0.0	-0.012475335	-0.012475335	-0.012475335	-0.012475335	1008	97776
36.3673620223999	97	-0.2637378	0.042830545	-0.17736898	-0.3600382	21.0	0.0	-0.012558943	-0.012558943	-0.012558943	-0.012558943	1008	98784
36.71732211112976	98	-0.26152745	0.043712657	-0.17743106	-0.37372744	21.0	0.0	-0.012453687	-0.012453687	-0.012453687	-0.012453687	1008	99792
37.092501163482666	99	-0.2537086	0.04588922	-0.16977508	-0.3823643	21.0	0.0	-0.012081362	-0.012081362	-0.012081362	-0.012081362	1008	100800
