Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
13146.509176015854	55	81.83025	20.996197	118.59354	28.981806	21.0	0.0	3.8966792	3.8966792	3.911235759674928	3.911235759674928	1008	56448
13592.108036994934	56	84.277534	20.780815	118.27504	28.946579	21.0	0.0	4.0132155	4.0132155	4.027806851973753	4.027806851973753	1008	57456
16015.672943115234	57	88.247375	19.088472	118.70956	48.884495	21.0	0.0	4.202256	4.202256	4.216686999448975	4.216686999448975	1008	58464
24894.354532003403	58	88.40659	19.315813	118.575455	38.781857	21.0	0.0	4.2098384	4.2098384	4.224362529900282	4.224362529900282	1008	59472
30349.245141029358	59	87.5557	22.246634	128.51382	28.819798	21.0	0.0	4.169319	4.169319	4.1838818491653	4.1838818491653	1008	60480
30750.657268047333	60	92.14072	19.730227	128.52138	29.079123	21.0	0.0	4.387653	4.387653	4.402015173397852	4.402015173397852	1008	61488
31177.264881134033	61	89.23716	19.06392	128.25414	48.791183	21.0	0.0	4.2493887	4.2493887	4.263710890331594	4.263710890331594	1008	62496
31621.311311006546	62	90.90582	19.988739	118.544556	9.038629	21.0	0.0	4.3288493	4.3288493	4.34296352898818	4.34296352898818	1008	63504
32091.009465932846	63	95.60864	17.986	138.21982	58.89879	21.0	0.0	4.5527925	4.5527925	4.566853723913241	4.566853723913241	1008	64512
32590.272735118866	64	88.77105	21.996601	118.44184	28.83	21.0	0.0	4.2271934	4.2271934	4.241341888587692	4.241341888587692	1008	65520
33092.91050195694	65	89.643005	16.24814	118.186485	48.890087	21.0	0.0	4.2687144	4.2687144	4.282759198724415	4.282759198724415	1008	66528
33608.509936094284	66	90.66443	22.085285	118.49645	28.69788	21.0	0.0	4.3173537	4.3173537	4.331317316891302	4.331317316891302	1008	67536
34135.83670711517	67	92.111534	18.756445	118.64496	38.677155	21.0	0.0	4.3862634	4.3862634	4.40029128136892	4.40029128136892	1008	68544
34669.44328093529	68	96.414955	17.652727	128.33536	58.79861	21.0	0.0	4.5911884	4.5911884	4.605023046881215	4.605023046881215	1008	69552
35210.75210189819	69	92.04493	19.786232	118.55942	18.78366	21.0	0.0	4.383092	4.383092	4.397293747856975	4.397293747856975	1008	70560
35763.30270791054	70	94.353355	18.49771	128.26144	39.194313	21.0	0.0	4.4930167	4.4930167	4.506833764483323	4.506833764483323	1008	71568
36329.8837120533	71	93.87856	20.90532	128.51492	19.080563	21.0	0.0	4.470408	4.470408	4.484506975117936	4.484506975117936	1008	72576
36902.09473991394	72	90.38419	14.55206	118.20186	58.566895	21.0	0.0	4.3040094	4.3040094	4.317843124560973	4.317843124560973	1008	73584
37454.51473093033	73	93.8844	18.841648	128.1062	58.693134	21.0	0.0	4.4706855	4.4706855	4.484436903566539	4.484436903566539	1008	74592
38012.97862005234	74	96.38647	17.169903	137.82744	68.29411	21.0	0.0	4.589832	4.589832	4.603537450322817	4.603537450322817	1008	75600
38581.957053899765	75	94.76821	16.096632	138.07608	48.69484	21.0	0.0	4.512772	4.512772	4.526390565595792	4.526390565595792	1008	76608
39156.348515987396	76	93.535515	14.222398	118.68671	68.143906	21.0	0.0	4.454072	4.454072	4.467749088448867	4.467749088448867	1008	77616
39736.08787202835	77	92.242676	15.191067	118.39924	49.117077	21.0	0.0	4.3925085	4.3925085	4.4062055911546825	4.4062055911546825	1008	78624
40325.42542004585	78	88.37913	18.546768	128.44551	29.038002	21.0	0.0	4.208529	4.208529	4.222227234543633	4.222227234543633	1008	79632
40918.12308502197	79	90.231544	15.45909	118.48278	58.823303	21.0	0.0	4.296741	4.296741	4.310494879729567	4.310494879729567	1008	80640
41525.20336604118	80	87.50295	16.528515	128.2798	48.47235	21.0	0.0	4.166807	4.166807	4.180664541826514	4.180664541826514	1008	81648
42133.400837898254	81	89.20017	17.207895	128.45944	58.702866	21.0	0.0	4.2476273	4.2476273	4.261419709911919	4.261419709911919	1008	82656
42750.26214003563	82	91.48606	18.327646	128.24577	58.59263	21.0	0.0	4.356479	4.356479	4.370088564803929	4.370088564803929	1008	83664
45414.3600230217	83	87.50531	18.170856	118.38051	38.889168	21.0	0.0	4.1669197	4.1669197	4.180659016563802	4.180659016563802	1008	84672
46027.03312110901	84	85.658	18.999287	118.487114	48.578335	21.0	0.0	4.0789523	4.0789523	4.092664696685868	4.092664696685868	1008	85680
46660.16732597351	85	86.78744	17.31327	118.71644	49.02723	21.0	0.0	4.132735	4.132735	4.146405767645682	4.146405767645682	1008	86688
47304.6139190197	86	89.01416	20.081043	128.22621	29.110132	21.0	0.0	4.2387695	4.2387695	4.252472231762601	4.252472231762601	1008	87696
