,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-161.6682122849857,-93.03555661027579,-244.86148750374747,46.760994531933015,,
1,-34.97962067998084,-9.005320610584704,-58.07280467184591,15.079844561695616,0.02861821837723255,0.9764655232429504
