,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-154.5371110043606,-122.93756272912941,-189.334334278706,19.999815356843722,,
1,-72.80107886782255,-36.79016813093451,-91.77462967082346,17.636242575316874,0.02909720689058304,1.0618952512741089
