Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.5635459423065186	0	-0.41354844	0.071945384	-0.2635132	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.01710011493429856	-0.01710011493429856	1008	1008
3.2787630558013916	1	-0.40490153	0.082601316	-0.29367483	-0.6579628	21.0	0.0	-0.019281026	-0.019281026	-0.017547198761641025	-0.017547198761641025	1008	2016
4.138810873031616	2	-0.41991004	0.0704771	-0.2992227	-0.5419998	21.0	0.0	-0.019995715	-0.019995715	-0.017942589201908023	-0.017942589201908023	1008	3024
5.478360891342163	3	-0.43909565	0.088907294	-0.29659128	-0.65119594	21.0	0.0	-0.020909319	-0.020909319	-0.01938716918206777	-0.01938716918206777	1008	4032
5.902482032775879	4	-0.4135209	0.08540562	-0.26231602	-0.6363588	21.0	0.0	-0.01969147	-0.01969147	-0.018013451463841198	-0.018013451463841198	1008	5040
6.328336000442505	5	-0.41215396	0.09411423	-0.26291564	-0.6116602	21.0	0.0	-0.019626379	-0.019626379	-0.018172188991146473	-0.018172188991146473	1008	6048
6.753357887268066	6	-0.4027919	0.07904473	-0.22811683	-0.57483447	21.0	0.0	-0.019180564	-0.019180564	-0.017690290689912038	-0.017690290689912038	1008	7056
7.175595998764038	7	-0.40987054	0.10309459	-0.1628928	-0.7424181	21.0	0.0	-0.019517645	-0.019517645	-0.01805901795895627	-0.01805901795895627	1008	8064
7.599339008331299	8	-0.42195985	0.107599646	-0.22296117	-0.7038708	21.0	0.0	-0.020093327	-0.020093327	-0.018335559550274837	-0.018335559550274837	1008	9072
8.023288011550903	9	-0.45136252	0.096521266	-0.25161704	-0.6979876	21.0	0.0	-0.021493454	-0.021493454	-0.019657713186039903	-0.019657713186039903	1008	10080
8.44536805152893	10	-0.45909432	0.1029918	-0.17845352	-0.67705	21.0	0.0	-0.021861637	-0.021861637	-0.01999050332623543	-0.01999050332623543	1008	11088
8.88567590713501	11	-0.03784746	2.8533332	19.511175	-0.71530545	21.0	0.0	-0.0018022609	-0.0018022609	-3.699792815273614e-05	-3.699792815273614e-05	1008	12096
10.718103885650635	12	0.3293145	5.683524	39.287437	-0.71542794	21.0	0.0	0.015681645	0.015681645	0.01768100955572777	0.01768100955572777	1008	13104
11.176774024963379	13	0.9501894	7.0381	39.371994	-0.7340484	21.0	0.0	0.04524713	0.04524713	0.04711031640193606	0.04711031640193606	1008	14112
11.615367889404297	14	3.432984	10.493127	39.194786	-0.77632207	21.0	0.0	0.1634754	0.1634754	0.1653091275486222	0.1653091275486222	1008	15120
12.055222034454346	15	4.034846	11.665	49.249126	-0.74921936	21.0	0.0	0.19213551	0.19213551	0.19406259741744483	0.19406259741744483	1008	16128
