,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-172.75386577545143,-140.23098894350085,-208.88922362298152,21.73575370898359,,
1,-31.42013606253233,15.146488716987875,-74.03272628144202,28.038419718563613,0.028577672317624092,1.0672292709350586
