,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-157.0932045050287,-120.47227587453983,-211.00799842441967,31.374027526801118,,
1,-8.412540118378221,25.776174478631944,-64.67983359306302,24.817781246507945,0.026940185576677322,1.0160040855407715
