,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-148.9216731205837,-104.69011313744743,-233.0950288535353,33.70995974577599,,
1,-62.52115653229778,-29.141329299971332,-89.3603727468224,21.4770543242452,0.03213828429579735,1.0005128383636475
