,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-156.43789532165687,-106.24387068696484,-186.6348410148205,28.083978661189175,,
1,-25.179988437201054,10.600324012906444,-59.769407652664086,25.001172858755346,0.02726452425122261,1.0693631172180176
