Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.42734384536743164	0	19.62745	10.660465	57.0	8.0	19.627450980392158	10.66046532537297	1001	1001
0.712601900100708	1	21.520834	10.4741535	54.0	9.0	21.520833333333332	10.474153870626283	1033	2034
0.9143919944763184	2	23.880953	10.184494	54.0	11.0	23.88095238095238	10.184494238915073	1003	3037
1.1248550415039062	3	27.756756	14.285517	57.0	9.0	27.756756756756758	14.28551601657258	1027	4064
1.3431880474090576	4	25.375	12.852407	57.0	11.0	25.375	12.852407362047002	1015	5079
1.5561060905456543	5	32.580647	16.725052	83.0	14.0	32.58064516129032	16.725052087383837	1010	6089
1.7594361305236816	6	28.583334	14.935741	62.0	10.0	28.583333333333332	14.935741993248573	1029	7118
1.9901912212371826	7	31.5	23.02588	102.0	9.0	31.5	23.025880579699624	1071	8189
2.2078661918640137	8	29.5	13.818679	65.0	11.0	29.5	13.818678748452806	1003	9192
2.4242329597473145	9	29.764706	14.148496	68.0	11.0	29.764705882352942	14.148495707878197	1012	10204
2.643472909927368	10	33.51613	23.130585	88.0	12.0	33.516129032258064	23.130584372270096	1039	11243
2.855318069458008	11	32.903225	20.36815	116.0	9.0	32.903225806451616	20.36815167111141	1020	12263
3.052001953125	12	36.25	19.269934	83.0	13.0	36.25	19.26993402019989	1015	13278
3.276031970977783	13	33.633335	15.63646	79.0	10.0	33.63333333333333	15.636460241656001	1009	14287
3.4834702014923096	14	38.884617	19.84813	83.0	10.0	38.88461538461539	19.84812900129559	1011	15298
3.680316925048828	15	33.933334	15.741523	75.0	13.0	33.93333333333333	15.74152329209456	1018	16316
3.8893911838531494	16	54.57895	24.866625	105.0	19.0	54.578947368421055	24.866624830702584	1037	17353
4.115488052368164	17	47.434784	26.379877	130.0	10.0	47.43478260869565	26.37987719086112	1091	18444
4.311722040176392	18	51.75	30.683668	126.0	11.0	51.75	30.683668294387488	1035	19479
4.518479108810425	19	51.1	25.768003	106.0	16.0	51.1	25.768003415088256	1022	20501
4.716806888580322	20	44.086956	21.404821	96.0	15.0	44.08695652173913	21.404820756240994	1014	21515
4.918281078338623	21	65.0	35.661606	169.0	30.0	65.0	35.66160400206362	1040	22555
5.127492189407349	22	50.4	26.52433	110.0	15.0	50.4	26.524328455212586	1008	23563
5.347548961639404	23	45.869564	25.851254	97.0	11.0	45.869565217391305	25.851254023616974	1055	24618
5.535934925079346	24	56.0	23.130068	95.0	13.0	56.0	23.130067012440755	1008	25626
5.737722158432007	25	71.666664	27.867943	118.0	22.0	71.66666666666667	27.867942554523506	1075	26701
