,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-158.70576898202097,-88.00464296747003,-198.88553122931194,33.24597109880756,,
1,-99.45266164492469,-38.36127573047221,-117.84024144620875,22.71082419874721,0.025605089962482452,1.02266526222229
