,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-150.92098446998534,-89.62639685571668,-215.28777301620238,35.24837327154128,,
1,-63.75889544235442,-54.16203470711177,-71.1569040725114,4.434708772082092,0.03569547459483147,1.0172786712646484
