,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-150.82266336311392,-98.61832367181232,-198.46698617856404,25.41535463580101,,
1,38.439816202540534,90.5302568244847,-25.029690641361594,28.333115314558334,0.02642817609012127,1.0901215076446533
