,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-140.61829499173663,-87.55250464195285,-211.99400596676634,34.7324781882697,,
1,-95.58680232502941,-79.8969285636328,-110.48310428853523,8.00383303210837,0.02893645688891411,1.0505987405776978
