,ReturnAvg,ReturnMax,ReturnMin,ReturnStd,TrainingLossFinal,TrainingLossStart
0,-150.9687566845249,-114.68034094236187,-185.81230999390112,23.27120172860698,,
1,6.924245620818732,46.6477206610085,-44.982407614263686,30.375727055855577,0.032932594418525696,1.0895088911056519
