Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
43.577290058135986	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.626841e-07	-1.626841e-07	-0.6930666	0.0005195597	1.6230856e-06	6.835855e-07	0.6930668	30049	30049
87.8364200592041	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.1509658e-07	1.1509658e-07	-0.6932248	0.0076591526	0.00010075417	2.4497069e-05	0.6932348	30049	60098
133.66895604133606	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	8.1740455e-07	8.1740455e-07	-0.69354236	0.0040889964	8.947485e-05	3.2926007e-05	0.6935513	30049	90147
175.67899107933044	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.606866e-07	2.606866e-07	-0.69313717	0.0027142519	7.614628e-05	1.773658e-05	0.6931448	30049	120196
217.6536340713501	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.2059967e-07	3.2059967e-07	-0.69300634	0.0018772037	0.00018864333	8.0922386e-05	0.69302523	30049	150245
259.8865840435028	5	0.08040201	1.1313566	16.0	0.0	151.0	0.0	0.00053246366	0.00053246366	0.00053206534	0.00053206534	-0.69315135	0.002835409	2.1978997e-06	2.7032127e-07	0.6931516	30049	180294
297.49396800994873	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	8.58394e-08	8.58394e-08	-0.69315875	0.00054723397	1.5540688e-06	1.8540666e-07	0.69315875	30049	210343
333.94109296798706	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.00771146e-07	1.00771146e-07	-0.69302714	0.0010370595	1.5995099e-06	3.5100345e-07	0.69302726	30049	240392
370.54752707481384	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	9.138915e-07	9.138915e-07	-0.6931501	0.0022770423	0.0012967337	0.00047809485	0.69327986	30049	270441
410.61136388778687	9	0.03517588	0.4949685	7.0	0.0	151.0	0.0	0.00023295285	0.00023295285	0.00023304908	0.00023304908	-0.6931473	0.0005865255	5.0582466e-06	1.1204918e-06	0.6931478	30049	300490
447.71385502815247	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.4040326e-07	3.4040326e-07	-0.69367725	0.006843635	0.0024492163	0.0012149294	0.69392216	30049	330539
488.86366295814514	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.4658185e-07	1.4658185e-07	-0.69382846	0.0055136103	0.0001619418	3.6202156e-05	0.69384456	30049	360588
530.9536159038544	12	0.23115578	3.25265	46.0	0.0	151.0	0.0	0.001530833	0.001530833	0.0015308477	0.0015308477	-0.6931472	2.1814176e-06	4.221366e-06	4.0446894e-06	0.69314754	30049	390637
573.0079638957977	13	0.055276383	0.77780753	11.0	0.0	151.0	0.0	0.00036606877	0.00036606877	0.00036603922	0.00036603922	-0.6931473	0.00012845248	3.7294652e-07	1.7503783e-07	0.6931473	30049	420686
614.3798360824585	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-5.039054e-07	-5.039054e-07	-0.69249004	0.01151009	0.00069826434	0.00017148243	0.6925598	30049	450735
656.5509929656982	15	0.16080402	1.9398681	27.0	0.0	151.0	0.0	0.0010649273	0.0010649273	0.0010645014	0.0010645014	-0.6931637	0.0042079412	0.0007033634	0.00023887288	0.6932341	30049	480784
698.0803110599518	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.4325129e-06	1.4325129e-06	-0.69317716	0.0077421353	5.5100776e-07	1.1930236e-07	0.6931773	30049	510833
739.8754670619965	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.515665e-07	2.515665e-07	-0.6931472	0.00037804156	6.910467e-05	1.4464978e-05	0.69315416	30049	540882
776.339262008667	18	0.06030151	0.84851736	12.0	0.0	151.0	0.0	0.00039934774	0.00039934774	0.00039955485	0.00039955485	-0.6931478	0.0009656017	0.0009170666	0.00035179366	0.69323945	30049	570931
817.3412399291992	19	0.020100502	0.28283918	4.0	0.0	151.0	0.0	0.00013311591	0.00013311591	0.00013313167	0.00013313167	-0.6931472	0.00047226407	8.331023e-05	3.3918524e-05	0.69315547	30049	600980
853.5026299953461	20	0.06030151	0.8485172	12.0	0.0	151.0	0.0	0.00039934774	0.00039934774	0.00039922434	0.00039922434	-0.69315314	0.0034604538	0.00036616783	0.00016982337	0.69318986	30049	631029
889.5971190929413	21	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.0376584e-07	2.0376584e-07	-0.6931527	0.0028883803	0.00038207407	0.00013073537	0.6931908	30049	661078
925.8550519943237	22	0.06532663	0.91922736	13.0	0.0	151.0	0.0	0.00043262672	0.00043262672	0.00043250015	0.00043250015	-0.69314724	0.0005662739	7.660255e-06	2.449209e-06	0.693148	30049	691127
961.9442870616913	23	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.4411665e-08	-1.4411665e-08	-0.69314724	0.00026541948	4.9707946e-06	9.525203e-07	0.69314766	30049	721176
1002.5484409332275	24	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.4404056e-08	-2.4404056e-08	-0.69314706	9.226807e-05	-3.1289443e-07	1.5501813e-08	0.69314706	30049	751225
1042.9558300971985	25	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.0297607e-07	-4.0297607e-07	-0.69314855	0.0015611653	0.0001711864	0.00010712894	0.69316554	30049	781274
1082.9064030647278	26	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.4761155e-07	2.4761155e-07	-0.693256	0.0055368375	0.001228028	0.0008009265	0.69337887	30049	811323
1123.1089570522308	27	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.1163086e-07	-2.1163086e-07	-0.6931537	0.004017893	4.4691427e-05	1.2370999e-05	0.6931582	30049	841372
1163.7871639728546	28	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-7.1518065e-07	-7.1518065e-07	-0.69314814	0.0014210169	0.00038452886	0.00021943588	0.6931867	30049	871421
1203.6181409358978	29	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.613759e-09	4.613759e-09	-0.6931472	0.0006250226	0.000251088	8.1530125e-05	0.69317245	30049	901470
1243.75732088089	30	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.3920398e-07	3.3920398e-07	-0.6931704	0.0028650155	0.001899393	0.00089316367	0.69336045	30049	931519
1283.9295799732208	31	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.1583976e-09	1.1583976e-09	-0.6930705	0.003903628	0.00029405014	9.307277e-05	0.69309974	30049	961568
1322.1613829135895	32	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.4661737e-07	1.4661737e-07	-0.6932957	0.0019358714	0.0021107327	0.0015802135	0.69350666	30049	991617
1359.1858489513397	33	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.377981e-07	6.377981e-07	-0.692644	0.007170731	0.00059842516	0.0002774352	0.6927038	30049	1021666
1395.9395060539246	34	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-8.341082e-07	-8.341082e-07	-0.6931486	0.0016523896	0.00073586917	0.00042614367	0.6932221	30049	1051715
1431.8028209209442	35	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.3151545e-08	-4.3151545e-08	-0.6930684	0.0016527143	2.5982084e-05	6.4419373e-06	0.6930709	30049	1081764
1468.0208358764648	36	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.1057245e-07	4.1057245e-07	-0.6930958	0.0005815084	0.00046861597	0.00017770851	0.6931428	30049	1111813
1503.9542050361633	37	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.3382065e-07	4.3382065e-07	-0.69372696	0.006913537	0.0007244831	0.00021915438	0.6937995	30049	1141862
1541.4377191066742	38	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.1034025e-06	-1.1034025e-06	-0.69310737	0.001069876	0.00010950645	5.0530245e-05	0.6931182	30049	1171911
1579.8418428897858	39	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.3377394e-06	-1.3377394e-06	-0.6934773	0.0038570717	6.0416103e-05	2.2189293e-05	0.6934834	30049	1201960
1622.2019929885864	40	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.5759375e-06	1.5759375e-06	-0.6931659	0.0061020562	0.00089511165	0.00023012841	0.6932553	30049	1232009
1657.4544739723206	41	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.7599774e-07	-6.7599774e-07	-0.69314945	0.0020769238	0.00015906994	4.1352614e-05	0.6931652	30049	1262058
1692.1301889419556	42	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.5190308e-07	-1.5190308e-07	-0.6931473	0.00067293644	7.557792e-05	2.6590471e-05	0.69315493	30049	1292107
1727.0416181087494	43	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.978786e-08	6.978786e-08	-0.69314706	0.00010004643	6.5432105e-05	2.6785632e-05	0.69315374	30049	1322156
1761.9361798763275	44	0.025125628	0.35354894	5.0	0.0	151.0	0.0	0.0001663949	0.0001663949	0.00016629124	0.00016629124	-0.6934998	0.004413782	0.00026989554	7.1721166e-05	0.6935267	30049	1352205
1803.7333018779755	45	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.260525e-07	-3.260525e-07	-0.69304895	0.0015545189	0.00028795196	0.00014536508	0.6930778	30049	1382254
1840.1834969520569	46	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.8019064e-07	4.8019064e-07	-0.6931478	0.0011379403	0.00067915255	0.00050412153	0.6932157	30049	1412303
1875.3351230621338	47	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	5.112199e-07	5.112199e-07	-0.6931546	0.0038121936	0.000103770086	2.674872e-05	0.6931648	30049	1442352
1909.915088891983	48	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.6133187e-07	-3.6133187e-07	-0.6931493	0.0020966823	0.00027128402	0.00010596829	0.6931765	30049	1472401
1945.9471769332886	49	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.041487e-07	-6.041487e-07	-0.6946024	0.016436992	0.005809782	0.0027141185	0.69518334	30049	1502450
1987.654284954071	50	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.6501154e-07	-4.6501154e-07	-0.6931499	0.0023720532	0.0004055685	0.0001711402	0.6931906	30049	1532499
2023.2447340488434	51	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.4595858e-07	1.4595858e-07	-0.6932083	0.000971993	0.0008756656	0.000303866	0.69329596	30049	1562548
2059.1223990917206	52	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-5.5020837e-07	-5.5020837e-07	-0.6931606	0.0051848562	7.346902e-05	2.9744273e-05	0.6931679	30049	1592597
2094.980038881302	53	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.5296326e-07	4.5296326e-07	-0.69315076	0.0022844546	0.0017055513	0.0010490385	0.6933214	30049	1622646
2131.0144169330597	54	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.940782e-07	4.940782e-07	-0.6931476	0.00092208374	8.769287e-05	5.353921e-05	0.69315636	30049	1652695
2166.7084410190582	55	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.0036707e-07	4.0036707e-07	-0.69256413	0.006621746	0.00048375467	0.0003042116	0.69261235	30049	1682744
