Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
5.317378044128418	0	-0.41354844	0.071945384	-0.2635132	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.019619068	-0.019619068	-0.69570225	0.029191468	0.07743867	4.02309e-05	0.7034462	1008	1008
8.674540042877197	1	-0.40487137	0.08259163	-0.29355565	-0.65781885	21.0	0.0	-0.01927959	-0.01927959	-0.019414665	-0.019414665	-0.69285315	0.033576168	0.0019004305	3.522641e-05	0.6930432	1008	2016
10.215756893157959	2	-0.41987643	0.07043696	-0.298817	-0.5420797	21.0	0.0	-0.019994115	-0.019994115	-0.02003688	-0.02003688	-0.69316685	0.020418106	0.000251737	0.00028646816	0.693192	1008	3024
11.759614944458008	3	-0.4391338	0.088916935	-0.29701173	-0.6518615	21.0	0.0	-0.02091113	-0.02091113	-0.020922884	-0.020922884	-0.69355434	0.01820948	0.00015573736	0.00020894986	0.6935699	1008	4032
13.29477596282959	4	-0.4134551	0.0850821	-0.26274252	-0.6349502	21.0	0.0	-0.019688338	-0.019688338	-0.019642657	-0.019642657	-0.6920288	0.012568908	6.009014e-05	4.131106e-05	0.6920348	1008	5040
14.848660945892334	5	-0.41210198	0.09392769	-0.262079	-0.60910237	21.0	0.0	-0.019623905	-0.019623905	-0.019618666	-0.019618666	-0.6926846	0.018914495	9.4060306e-05	0.00011411325	0.692694	1008	6048
16.34110999107361	6	-0.40300307	0.07913747	-0.22844654	-0.57681096	21.0	0.0	-0.019190622	-0.019190622	-0.01909551	-0.01909551	-0.6903814	0.015993893	0.00012503244	0.00016543787	0.690394	1008	7056
17.91046905517578	7	-0.40988967	0.103001855	-0.16023949	-0.7399287	21.0	0.0	-0.019518556	-0.019518556	-0.019455293	-0.019455293	-0.6960348	0.012474785	0.0003376698	0.0003301751	0.6960685	1008	8064
19.49295997619629	8	-0.42082787	0.10736429	-0.21907097	-0.6974466	21.0	0.0	-0.020039422	-0.020039422	-0.020159425	-0.020159425	-0.690351	0.025929186	0.0015175419	0.0017799821	0.69050276	1008	9072
21.122119903564453	9	-0.4494051	0.09609631	-0.2534681	-0.69089365	21.0	0.0	-0.021400243	-0.021400243	-0.021306004	-0.021306004	-0.6933577	0.024934698	0.0004337214	0.0008184416	0.6934011	1008	10080
22.699126958847046	10	-0.45788074	0.10251968	-0.17499578	-0.67488843	21.0	0.0	-0.021803845	-0.021803845	-0.021916635	-0.021916635	-0.6985152	0.041488595	0.0040133963	0.004561695	0.69891655	1008	11088
24.303659915924072	11	-0.45347705	0.10096793	-0.27993545	-0.7076177	21.0	0.0	-0.021594146	-0.021594146	-0.02158103	-0.02158103	-0.69368505	0.027499033	0.0014286095	0.001955197	0.6938279	1008	12096
25.918850898742676	12	0.32991013	5.6850877	39.29863	-0.7247999	21.0	0.0	0.015710013	0.015710013	0.02084069	0.02084069	-0.6410054	0.18815094	0.18837708	0.19963339	0.6598431	1008	13104
27.54448390007019	13	0.3249344	3.9644222	19.38006	-0.69605064	21.0	0.0	0.015473065	0.015473065	0.018505812	0.018505812	-0.69431543	0.14186174	0.08094718	0.11390208	0.70241016	1008	14112
29.19786500930786	14	1.9754027	7.153337	29.19347	-0.78091824	21.0	0.0	0.0940668	0.0940668	0.09554893	0.09554893	-0.69149756	0.111339994	0.06816228	0.0917429	0.69831383	1008	15120
30.869560956954956	15	2.367219	8.603587	39.33988	-0.7588252	21.0	0.0	0.112724714	0.112724714	0.12278137	0.12278137	-0.66295445	0.28790584	0.31984773	0.24415514	0.69493926	1008	16128
32.54162096977234	16	2.3588188	11.494771	69.15242	-0.9426186	21.0	0.0	0.11232471	0.11232471	0.12198537	0.12198537	-0.6537525	0.33084738	0.38187778	0.29741833	0.69194025	1008	17136
34.18430995941162	17	6.702404	13.881536	49.16243	-0.794256	21.0	0.0	0.3191621	0.3191621	0.33101705	0.33101705	-0.59236056	0.28373167	0.3637882	0.30513525	0.62873936	1008	18144
35.85724401473999	18	11.030495	17.968815	59.25672	-0.8172786	21.0	0.0	0.52526164	0.52526164	0.5396774	0.5396774	-0.5754856	0.3445694	0.42742962	0.32919043	0.61822855	1008	19152
