Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.565187931060791	0	-0.42860222	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409627	-0.020409627	-0.01835144664898762	-0.01835144664898762	1008	1008
3.279979944229126	1	-0.40749177	0.086943135	-0.22698398	-0.69201326	21.0	0.0	-0.019404368	-0.019404368	-0.017868809347320685	-0.017868809347320685	1008	2016
4.130089998245239	2	-0.42705473	0.097581536	-0.18838826	-0.694682	21.0	0.0	-0.020335939	-0.020335939	-0.01872048107935442	-0.01872048107935442	1008	3024
5.476063966751099	3	-0.42728487	0.08208204	-0.2438099	-0.63160485	21.0	0.0	-0.020346897	-0.020346897	-0.01902235497672741	-0.01902235497672741	1008	4032
5.9008469581604	4	-0.42553708	0.08530994	-0.26396343	-0.6305231	21.0	0.0	-0.02026367	-0.02026367	-0.018896126526646267	-0.018896126526646267	1008	5040
6.324026823043823	5	-0.39914438	0.067423135	-0.28945908	-0.5702229	21.0	0.0	-0.019006873	-0.019006873	-0.017401810379470892	-0.017401810379470892	1008	6048
6.746397018432617	6	-0.4179436	0.10131668	-0.17909022	-0.661373	21.0	0.0	-0.019902075	-0.019902075	-0.018666359555808296	-0.018666359555808296	1008	7056
7.168766975402832	7	-0.4088618	0.09597531	-0.19266112	-0.6447361	21.0	0.0	-0.01946961	-0.01946961	-0.017874697188025698	-0.017874697188025698	1008	8064
7.593147039413452	8	-0.43334723	0.118189014	-0.25198072	-0.7784533	21.0	0.0	-0.020635583	-0.020635583	-0.018961556963484193	-0.018961556963484193	1008	9072
8.01331090927124	9	-0.45126525	0.104052074	-0.21421294	-0.74034464	21.0	0.0	-0.02148882	-0.02148882	-0.019762537868266525	-0.019762537868266525	1008	10080
8.435402870178223	10	-0.43301454	0.10385698	-0.27248344	-0.75596184	21.0	0.0	-0.020619743	-0.020619743	-0.018815452003706448	-0.018815452003706448	1008	11088
8.879379987716675	11	-0.44725478	0.10017509	-0.30597878	-0.67355263	21.0	0.0	-0.021297844	-0.021297844	-0.019763564107173743	-0.019763564107173743	1008	12096
10.680747032165527	12	-0.44446	0.10236596	-0.2726853	-0.78001124	21.0	0.0	-0.021164766	-0.021164766	-0.019746983470706695	-0.019746983470706695	1008	13104
11.1703519821167	13	-0.5197105	0.109405935	-0.28388786	-0.7868867	21.0	0.0	-0.024748117	-0.024748117	-0.023088634513668292	-0.023088634513668292	1008	14112
11.609838008880615	14	-0.49582377	0.11777889	-0.3091043	-0.7715047	21.0	0.0	-0.023610657	-0.023610657	-0.02214109418902743	-0.02214109418902743	1008	15120
12.044517993927002	15	-0.5236238	0.11494652	-0.25733402	-0.7661241	21.0	0.0	-0.024934469	-0.024934469	-0.023467358168902237	-0.023467358168902237	1008	16128
12.481789827346802	16	-0.5745957	0.11972147	-0.29198876	-0.8688128	21.0	0.0	-0.0273617	-0.0273617	-0.025923430002868387	-0.025923430002868387	1008	17136
12.920289993286133	17	-0.37320837	1.3997349	9.18747	-0.8341197	21.0	0.0	-0.017771825	-0.017771825	-0.016409769023286832	-0.016409769023286832	1008	18144
13.366889953613281	18	2.0576398	8.291193	39.065308	-0.9228425	21.0	0.0	0.09798286	0.09798286	0.09953629125553838	0.09953629125553838	1008	19152
13.801113843917847	19	2.919082	13.251337	69.08527	-0.9133758	21.0	0.0	0.13900395	0.13900395	0.14044046829603413	0.14044046829603413	1008	20160
14.246002912521362	20	-0.009729247	3.1508667	19.351738	-0.85178155	21.0	0.0	-0.00046330216	-0.00046330216	0.0007790255532406598	0.0007790255532406598	1008	21168
14.695101022720337	21	4.6960588	13.012802	59.046764	-0.9664686	21.0	0.0	0.22362182	0.22362182	0.22494643110732016	0.22494643110732016	1008	22176
15.814911842346191	22	10.925723	17.268354	59.085022	-0.9417928	21.0	0.0	0.5202725	0.5202725	0.5216539898129188	0.5216539898129188	1008	23184
16.932026863098145	23	17.105179	20.940208	69.054085	-0.94944394	21.0	0.0	0.8145323	0.8145323	0.8158401064454975	0.8158401064454975	1008	24192
17.371158838272095	24	23.332062	24.881506	99.0569	-0.88404024	21.0	0.0	1.1110506	1.1110506	1.1122836661202902	1.1122836661202902	1008	25200
17.813437938690186	25	31.616379	27.244858	79.071	-0.9965477	21.0	0.0	1.5055418	1.5055418	1.5067869349328573	1.5067869349328573	1008	26208
18.25661301612854	26	43.034073	28.912508	88.88502	-0.8931586	21.0	0.0	2.0492413	2.0492413	2.05056054593029	2.05056054593029	1008	27216
18.69586992263794	27	54.815403	27.278433	128.49648	-0.6267106	21.0	0.0	2.6102574	2.6102574	2.6114168709367926	2.6114168709367926	1008	28224
19.139490842819214	28	52.12694	23.788475	98.67772	-0.8647197	21.0	0.0	2.4822354	2.4822354	2.4833620852282454	2.4833620852282454	1008	29232
19.59451389312744	29	64.091835	22.81953	108.67992	9.0627165	21.0	0.0	3.0519922	3.0519922	3.0531705430615825	3.0531705430615825	1008	30240
20.027549028396606	30	66.58758	20.563892	118.70961	19.172089	21.0	0.0	3.170837	3.170837	3.171971257811054	3.171971257811054	1008	31248
20.45983386039734	31	78.14356	19.454569	118.62251	29.119015	21.0	0.0	3.7211215	3.7211215	3.7220287488705157	3.7220287488705157	1008	32256
21.0506489276886	32	80.39269	17.483055	118.50129	48.83097	21.0	0.0	3.8282232	3.8282232	3.829170061659295	3.829170061659295	1008	33264
22.71494197845459	33	80.37873	18.833359	118.730515	38.662586	21.0	0.0	3.8275588	3.8275588	3.828455056983654	3.828455056983654	1008	34272
23.150277853012085	34	81.77907	17.8725	118.44935	38.90352	21.0	0.0	3.8942413	3.8942413	3.8950299009872897	3.8950299009872897	1008	35280
23.580323934555054	35	89.18009	17.335184	128.28656	48.99259	21.0	0.0	4.246671	4.246671	4.247493259017494	4.247493259017494	1008	36288
24.00721502304077	36	88.94669	18.459919	128.17722	38.938145	21.0	0.0	4.235557	4.235557	4.236334336019198	4.236334336019198	1008	37296
24.440793991088867	37	89.76687	18.606466	128.07251	39.166676	21.0	0.0	4.274613	4.274613	4.275400487854022	4.275400487854022	1008	38304
24.866152048110962	38	94.89504	14.672211	128.42212	58.652702	21.0	0.0	4.518811	4.518811	4.519491875257296	4.519491875257296	1008	39312
25.291229963302612	39	92.27161	13.683335	118.365135	58.76918	21.0	0.0	4.393886	4.393886	4.39456960560064	4.39456960560064	1008	40320
25.73326802253723	40	92.631996	19.06666	128.29944	48.599762	21.0	0.0	4.4110475	4.4110475	4.411829081549405	4.411829081549405	1008	41328
26.77326202392578	41	93.79136	20.493193	128.13869	28.997728	21.0	0.0	4.4662547	4.4662547	4.46694949489411	4.46694949489411	1008	42336
