Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
43.56961989402771	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.208512e-07	4.208512e-07	-0.6931313	0.00018501763	5.1617076e-07	3.6149086e-07	0.6931314	30049	30049
87.78168392181396	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-5.6230675e-07	-5.6230675e-07	-0.693148	0.00087778096	4.7254463e-05	1.39056565e-05	0.6931527	30049	60098
133.60110688209534	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.008253e-07	-3.008253e-07	-0.6934233	0.010064297	0.0004348682	0.0001561163	0.6934668	30049	90147
175.60111904144287	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.605185e-07	-2.605185e-07	-0.69314826	0.001318715	3.999119e-06	7.536456e-07	0.6931486	30049	120196
217.5902009010315	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.7505748e-07	-3.7505748e-07	-0.6931529	0.0032021373	2.0364889e-05	5.8821765e-06	0.69315493	30049	150245
259.82757782936096	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	5.740144e-07	5.740144e-07	-0.6931483	0.001689545	2.9199575e-05	8.531148e-06	0.69315124	30049	180294
297.4710760116577	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.2981517e-07	-4.2981517e-07	-0.69333255	0.0021452943	0.0005405162	0.0002450879	0.6933866	30049	210343
333.95359086990356	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.5366567e-08	1.5366567e-08	-0.69315434	0.00014795242	1.6069866e-05	5.779413e-06	0.6931558	30049	240392
370.671502828598	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.7453145e-08	1.7453145e-08	-0.6929882	0.0015284496	0.0009190879	0.0003414464	0.69308007	30049	270441
410.8170118331909	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.3701901e-06	1.3701901e-06	-0.69355804	0.012696387	0.0016548815	0.00037902905	0.69372344	30049	300490
447.9923059940338	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	8.322232e-08	8.322232e-08	-0.69315064	0.00088703557	0.0002195079	8.657576e-05	0.6931727	30049	330539
489.2621719837189	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	5.5141765e-08	5.5141765e-08	-0.69314754	0.0010353038	7.9947684e-05	2.5535086e-05	0.6931557	30049	360588
531.4444859027863	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.213576e-07	-6.213576e-07	-0.6932155	0.0021218504	0.00023146905	7.255881e-05	0.6932386	30049	390637
573.5819070339203	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.8478198e-07	2.8478198e-07	-0.6931653	0.0108121075	0.0058053657	0.0022123621	0.693746	30049	420686
615.0648050308228	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.9044316e-07	1.9044316e-07	-0.6931484	0.0007190558	0.00022504888	4.0695046e-05	0.693171	30049	450735
657.3128619194031	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.3942572e-07	3.3942572e-07	-0.6921979	0.0077996748	0.00011261563	4.3723212e-05	0.69220924	30049	480784
698.8898198604584	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.862391e-10	-3.862391e-10	-0.6931471	2.7829712e-05	2.3372257e-05	1.2391877e-05	0.69314957	30049	510833
740.7182278633118	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.4436462e-07	-3.4436462e-07	-0.6931489	0.0019157829	4.678377e-06	4.6185136e-07	0.69314957	30049	540882
777.2226810455322	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	9.881535e-07	9.881535e-07	-0.6924499	0.008499818	0.005535724	0.0032796958	0.6930034	30049	570931
818.3469939231873	19	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.237198e-08	1.237198e-08	-0.69314754	0.0008517713	0.0001887382	4.394132e-05	0.69316643	30049	600980
854.572515964508	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-8.70646e-07	-8.70646e-07	-0.69275266	0.007458316	0.0010117064	0.00040110457	0.6928538	30049	631029
890.7390608787537	21	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.8724536e-07	4.8724536e-07	-0.6944363	0.015382542	0.0024196801	0.0011193752	0.6946783	30049	661078
927.0366718769073	22	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	5.331163e-07	5.331163e-07	-0.69171345	0.0145618925	0.0020959412	0.00042169605	0.6919229	30049	691127
